"city","ams_code","year","pop"
"Deurne",10379,1884,5235
"Deurne",10379,1885,5284
"Deurne",10379,1886,5333
"Deurne",10379,1887,5382
"Deurne",10379,1888,5431
"Deurne",10379,1889,5480
"Deurne",10379,1890,5578
"Deurne",10379,1891,5676
"Deurne",10379,1892,5774
"Deurne",10379,1893,5872
"Deurne",10379,1894,5970
"Deurne",10379,1895,6067
"Deurne",10379,1896,6165
"Deurne",10379,1897,6263
"Deurne",10379,1898,6361
"Deurne",10379,1899,6459
"Deurne",10379,1900,6520
"Deurne",10379,1901,6582
"Deurne",10379,1902,6643
"Deurne",10379,1903,6704
"Deurne",10379,1904,6766
"Deurne",10379,1905,6827
"Deurne",10379,1906,6888
"Deurne",10379,1907,6949
"Deurne",10379,1908,7011
"Deurne",10379,1909,7072
"Deurne",10379,1910,7182
"Deurne",10379,1911,7291
"Deurne",10379,1912,7401
"Deurne",10379,1913,7511
"Deurne",10379,1914,7620
"Deurne",10379,1915,7730
"Deurne",10379,1916,7839
"Deurne",10379,1917,7949
"Deurne",10379,1918,8059
"Deurne",10379,1919,8168
"Deurne",10379,1920,8278
"Deurne",10379,1921,8531
"Deurne",10379,1922,8784
"Deurne",10379,1923,9036
"Deurne",10379,1924,9289
"Deurne",10379,1925,9542
"Deurne",10379,1926,9795
"Deurne",10379,1927,10048
"Deurne",10379,1928,10300
"Deurne",10379,1929,10553
"Deurne",10379,1930,10806
"Deventer",10899,1869,17827
"Deventer",10899,1870,17960
"Deventer",10899,1871,18094
"Deventer",10899,1872,18228
"Deventer",10899,1873,18361
"Deventer",10899,1874,18494
"Deventer",10899,1875,18628
"Deventer",10899,1876,18762
"Deventer",10899,1877,18895
"Deventer",10899,1878,19028
"Deventer",10899,1879,19162
"Deventer",10899,1880,19536
"Deventer",10899,1881,19910
"Deventer",10899,1882,20285
"Deventer",10899,1883,20659
"Deventer",10899,1884,21033
"Deventer",10899,1885,21407
"Deventer",10899,1886,21781
"Deventer",10899,1887,22156
"Deventer",10899,1888,22530
"Deventer",10899,1889,22904
"Deventer",10899,1890,23235
"Deventer",10899,1891,23566
"Deventer",10899,1892,23896
"Deventer",10899,1893,24227
"Deventer",10899,1894,24558
"Deventer",10899,1895,24889
"Deventer",10899,1896,25220
"Deventer",10899,1897,25550
"Deventer",10899,1898,25881
"Deventer",10899,1899,26212
"Deventer",10899,1900,26369
"Deventer",10899,1901,26526
"Deventer",10899,1902,26683
"Deventer",10899,1903,26840
"Deventer",10899,1904,26998
"Deventer",10899,1905,27155
"Deventer",10899,1906,27312
"Deventer",10899,1907,27469
"Deventer",10899,1908,27626
"Deventer",10899,1909,27783
"Deventer",10899,1910,28189
"Deventer",10899,1911,28595
"Deventer",10899,1912,29001
"Deventer",10899,1913,29407
"Deventer",10899,1914,29813
"Deventer",10899,1915,30218
"Deventer",10899,1916,30624
"Deventer",10899,1917,31030
"Deventer",10899,1918,31436
"Deventer",10899,1919,31842
"Deventer",10899,1920,32248
"Deventer",10899,1921,32645
"Deventer",10899,1922,33043
"Deventer",10899,1923,33440
"Deventer",10899,1924,33837
"Deventer",10899,1925,34234
"Deventer",10899,1926,34632
"Deventer",10899,1927,35029
"Deventer",10899,1928,35426
"Deventer",10899,1929,35824
"Deventer",10899,1930,36221
"Didam",10153,1869,3359
"Didam",10153,1870,3389
"Didam",10153,1871,3419
"Didam",10153,1872,3450
"Didam",10153,1873,3480
"Didam",10153,1874,3510
"Didam",10153,1875,3540
"Didam",10153,1876,3570
"Didam",10153,1877,3601
"Didam",10153,1878,3631
"Didam",10153,1879,3661
"Didam",10153,1880,3689
"Didam",10153,1881,3718
"Didam",10153,1882,3746
"Didam",10153,1883,3774
"Didam",10153,1884,3802
"Didam",10153,1885,3831
"Didam",10153,1886,3859
"Didam",10153,1887,3887
"Didam",10153,1888,3916
"Didam",10153,1889,3944
"Didam",10153,1890,3966
"Didam",10153,1891,3988
"Didam",10153,1892,4010
"Didam",10153,1893,4032
"Didam",10153,1894,4054
"Didam",10153,1895,4075
"Didam",10153,1896,4097
"Didam",10153,1897,4119
"Didam",10153,1898,4141
"Didam",10153,1899,4163
"Didam",10153,1900,4217
"Didam",10153,1901,4271
"Didam",10153,1902,4326
"Didam",10153,1903,4380
"Didam",10153,1904,4434
"Didam",10153,1905,4488
"Didam",10153,1906,4542
"Didam",10153,1907,4597
"Didam",10153,1908,4651
"Didam",10153,1909,4705
"Didam",10153,1910,4773
"Didam",10153,1911,4842
"Didam",10153,1912,4910
"Didam",10153,1913,4978
"Didam",10153,1914,5046
"Didam",10153,1915,5115
"Didam",10153,1916,5183
"Didam",10153,1917,5251
"Didam",10153,1918,5319
"Didam",10153,1919,5388
"Didam",10153,1920,5456
"Didam",10153,1921,5524
"Didam",10153,1922,5593
"Didam",10153,1923,5661
"Didam",10153,1924,5730
"Didam",10153,1925,5798
"Didam",10153,1926,5866
"Didam",10153,1927,5935
"Didam",10153,1928,6003
"Didam",10153,1929,6072
"Didam",10153,1930,6140
"Diemen",11039,1869,918
"Diemen",11039,1870,998
"Diemen",11039,1871,1078
"Diemen",11039,1872,1158
"Diemen",11039,1873,1238
"Diemen",11039,1874,1318
"Diemen",11039,1875,1399
"Diemen",11039,1876,1479
"Diemen",11039,1877,1559
"Diemen",11039,1878,1639
"Diemen",11039,1879,1719
"Diemen",11039,1880,1715
"Diemen",11039,1881,1710
"Diemen",11039,1882,1706
"Diemen",11039,1883,1702
"Diemen",11039,1884,1698
"Diemen",11039,1885,1693
"Diemen",11039,1886,1689
"Diemen",11039,1887,1685
"Diemen",11039,1888,1680
"Diemen",11039,1889,1676
"Diemen",11039,1890,1652
"Diemen",11039,1891,1628
"Diemen",11039,1892,1603
"Diemen",11039,1893,1579
"Diemen",11039,1894,1555
"Diemen",11039,1895,1531
"Diemen",11039,1896,1507
"Diemen",11039,1897,1482
"Diemen",11039,1898,1458
"Diemen",11039,1899,1434
"Diemen",11039,1900,1524
"Diemen",11039,1901,1614
"Diemen",11039,1902,1704
"Diemen",11039,1903,1794
"Diemen",11039,1904,1884
"Diemen",11039,1905,1975
"Diemen",11039,1906,2065
"Diemen",11039,1907,2155
"Diemen",11039,1908,2245
"Diemen",11039,1909,2335
"Diemen",11039,1910,2316
"Diemen",11039,1911,2296
"Diemen",11039,1912,2277
"Diemen",11039,1913,2257
"Diemen",11039,1914,2238
"Diemen",11039,1915,2218
"Diemen",11039,1916,2199
"Diemen",11039,1917,2179
"Diemen",11039,1918,2160
"Diemen",11039,1919,2140
"Diemen",11039,1920,2121
"Diemen",11039,1921,2309
"Diemen",11039,1922,2497
"Diemen",11039,1923,2685
"Diemen",11039,1924,2873
"Diemen",11039,1925,3061
"Diemen",11039,1926,3249
"Diemen",11039,1927,3437
"Diemen",11039,1928,3625
"Diemen",11039,1929,3813
"Diemen",11039,1930,4001
"Dieren",11355,1869,9589
"Dieren",11355,1870,9780
"Dieren",11355,1871,9971
"Dieren",11355,1872,10162
"Dieren",11355,1873,10353
"Dieren",11355,1874,10544
"Dieren",11355,1875,10734
"Dieren",11355,1876,10925
"Dieren",11355,1877,11116
"Dieren",11355,1878,11307
"Dieren",11355,1879,11498
"Dieren",11355,1880,11729
"Dieren",11355,1881,11960
"Dieren",11355,1882,12190
"Dieren",11355,1883,12421
"Dieren",11355,1884,12652
"Dieren",11355,1885,12883
"Dieren",11355,1886,13114
"Dieren",11355,1887,13344
"Dieren",11355,1888,13575
"Dieren",11355,1889,13806
"Dieren",11355,1890,14007
"Dieren",11355,1891,14208
"Dieren",11355,1892,14408
"Dieren",11355,1893,14609
"Dieren",11355,1894,14810
"Dieren",11355,1895,15011
"Dieren",11355,1896,15212
"Dieren",11355,1897,15412
"Dieren",11355,1898,15613
"Dieren",11355,1899,15814
"Dieren",11355,1900,16076
"Dieren",11355,1901,16338
"Dieren",11355,1902,16599
"Dieren",11355,1903,16861
"Dieren",11355,1904,17123
"Dieren",11355,1905,17385
"Dieren",11355,1906,17647
"Dieren",11355,1907,17908
"Dieren",11355,1908,18170
"Dieren",11355,1909,18432
"Dieren",11355,1910,18638
"Dieren",11355,1911,18844
"Dieren",11355,1912,19051
"Dieren",11355,1913,19257
"Dieren",11355,1914,19463
"Dieren",11355,1915,19669
"Dieren",11355,1916,19875
"Dieren",11355,1917,20081
"Dieren",11355,1918,20288
"Dieren",11355,1919,20494
"Dieren",11355,1920,20700
"Dieren",11355,1921,21094
"Dieren",11355,1922,21488
"Dieren",11355,1923,21883
"Dieren",11355,1924,22277
"Dieren",11355,1925,22671
"Dieren",11355,1926,23065
"Dieren",11355,1927,23459
"Dieren",11355,1928,23854
"Dieren",11355,1929,24248
"Dieren",11355,1930,24642
"Doesburg",10327,1869,4460
"Doesburg",10327,1870,4468
"Doesburg",10327,1871,4476
"Doesburg",10327,1872,4484
"Doesburg",10327,1873,4492
"Doesburg",10327,1874,4500
"Doesburg",10327,1875,4509
"Doesburg",10327,1876,4517
"Doesburg",10327,1877,4525
"Doesburg",10327,1878,4533
"Doesburg",10327,1879,4541
"Doesburg",10327,1880,4532
"Doesburg",10327,1881,4524
"Doesburg",10327,1882,4516
"Doesburg",10327,1883,4507
"Doesburg",10327,1884,4498
"Doesburg",10327,1885,4490
"Doesburg",10327,1886,4482
"Doesburg",10327,1887,4473
"Doesburg",10327,1888,4464
"Doesburg",10327,1889,4456
"Doesburg",10327,1890,4455
"Doesburg",10327,1891,4453
"Doesburg",10327,1892,4452
"Doesburg",10327,1893,4450
"Doesburg",10327,1894,4449
"Doesburg",10327,1895,4448
"Doesburg",10327,1896,4446
"Doesburg",10327,1897,4445
"Doesburg",10327,1898,4443
"Doesburg",10327,1899,4442
"Doesburg",10327,1900,4444
"Doesburg",10327,1901,4446
"Doesburg",10327,1902,4447
"Doesburg",10327,1903,4449
"Doesburg",10327,1904,4451
"Doesburg",10327,1905,4453
"Doesburg",10327,1906,4455
"Doesburg",10327,1907,4456
"Doesburg",10327,1908,4458
"Doesburg",10327,1909,4460
"Doesburg",10327,1910,4479
"Doesburg",10327,1911,4499
"Doesburg",10327,1912,4518
"Doesburg",10327,1913,4537
"Doesburg",10327,1914,4556
"Doesburg",10327,1915,4576
"Doesburg",10327,1916,4595
"Doesburg",10327,1917,4614
"Doesburg",10327,1918,4633
"Doesburg",10327,1919,4653
"Doesburg",10327,1920,4672
"Doesburg",10327,1921,4697
"Doesburg",10327,1922,4722
"Doesburg",10327,1923,4747
"Doesburg",10327,1924,4772
"Doesburg",10327,1925,4796
"Doesburg",10327,1926,4821
"Doesburg",10327,1927,4846
"Doesburg",10327,1928,4871
"Doesburg",10327,1929,4896
"Doesburg",10327,1930,4921
"Doetinchem",10396,1869,2383
"Doetinchem",10396,1870,2409
"Doetinchem",10396,1871,2435
"Doetinchem",10396,1872,2461
"Doetinchem",10396,1873,2487
"Doetinchem",10396,1874,2512
"Doetinchem",10396,1875,2538
"Doetinchem",10396,1876,2564
"Doetinchem",10396,1877,2590
"Doetinchem",10396,1878,2616
"Doetinchem",10396,1879,2642
"Doetinchem",10396,1880,2693
"Doetinchem",10396,1881,2744
"Doetinchem",10396,1882,2795
"Doetinchem",10396,1883,2846
"Doetinchem",10396,1884,2896
"Doetinchem",10396,1885,2947
"Doetinchem",10396,1886,2998
"Doetinchem",10396,1887,3049
"Doetinchem",10396,1888,3100
"Doetinchem",10396,1889,3151
"Doetinchem",10396,1890,3228
"Doetinchem",10396,1891,3304
"Doetinchem",10396,1892,3381
"Doetinchem",10396,1893,3457
"Doetinchem",10396,1894,3534
"Doetinchem",10396,1895,3611
"Doetinchem",10396,1896,3687
"Doetinchem",10396,1897,3764
"Doetinchem",10396,1898,3840
"Doetinchem",10396,1899,3917
"Doetinchem",10396,1900,3967
"Doetinchem",10396,1901,4017
"Doetinchem",10396,1902,4067
"Doetinchem",10396,1903,4117
"Doetinchem",10396,1904,4168
"Doetinchem",10396,1905,4218
"Doetinchem",10396,1906,4268
"Doetinchem",10396,1907,4318
"Doetinchem",10396,1908,4368
"Doetinchem",10396,1909,4418
"Doetinchem",10396,1910,5092
"Doetinchem",10396,1911,5767
"Doetinchem",10396,1912,6441
"Doetinchem",10396,1913,7115
"Doetinchem",10396,1914,7789
"Doetinchem",10396,1915,8464
"Doetinchem",10396,1916,9138
"Doetinchem",10396,1917,9812
"Doetinchem",10396,1918,10486
"Doetinchem",10396,1919,11161
"Doetinchem",10396,1920,11835
"Doetinchem",10396,1921,12084
"Doetinchem",10396,1922,12334
"Doetinchem",10396,1923,12583
"Doetinchem",10396,1924,12833
"Doetinchem",10396,1925,13082
"Doetinchem",10396,1926,13331
"Doetinchem",10396,1927,13581
"Doetinchem",10396,1928,13830
"Doetinchem",10396,1929,14080
"Doetinchem",10396,1930,14329
"Dokkum",10198,1869,4519
"Dokkum",10198,1870,4515
"Dokkum",10198,1871,4511
"Dokkum",10198,1872,4507
"Dokkum",10198,1873,4503
"Dokkum",10198,1874,4499
"Dokkum",10198,1875,4495
"Dokkum",10198,1876,4491
"Dokkum",10198,1877,4487
"Dokkum",10198,1878,4483
"Dokkum",10198,1879,4479
"Dokkum",10198,1880,4436
"Dokkum",10198,1881,4394
"Dokkum",10198,1882,4351
"Dokkum",10198,1883,4308
"Dokkum",10198,1884,4266
"Dokkum",10198,1885,4223
"Dokkum",10198,1886,4180
"Dokkum",10198,1887,4137
"Dokkum",10198,1888,4095
"Dokkum",10198,1889,4052
"Dokkum",10198,1890,4057
"Dokkum",10198,1891,4063
"Dokkum",10198,1892,4068
"Dokkum",10198,1893,4073
"Dokkum",10198,1894,4078
"Dokkum",10198,1895,4084
"Dokkum",10198,1896,4089
"Dokkum",10198,1897,4094
"Dokkum",10198,1898,4100
"Dokkum",10198,1899,4105
"Dokkum",10198,1900,4088
"Dokkum",10198,1901,4070
"Dokkum",10198,1902,4053
"Dokkum",10198,1903,4036
"Dokkum",10198,1904,4018
"Dokkum",10198,1905,4001
"Dokkum",10198,1906,3984
"Dokkum",10198,1907,3967
"Dokkum",10198,1908,3949
"Dokkum",10198,1909,3932
"Dokkum",10198,1910,3899
"Dokkum",10198,1911,3867
"Dokkum",10198,1912,3834
"Dokkum",10198,1913,3802
"Dokkum",10198,1914,3769
"Dokkum",10198,1915,3737
"Dokkum",10198,1916,3704
"Dokkum",10198,1917,3672
"Dokkum",10198,1918,3639
"Dokkum",10198,1919,3607
"Dokkum",10198,1920,3574
"Dokkum",10198,1921,3706
"Dokkum",10198,1922,3838
"Dokkum",10198,1923,3970
"Dokkum",10198,1924,4102
"Dokkum",10198,1925,4234
"Dokkum",10198,1926,4367
"Dokkum",10198,1927,4499
"Dokkum",10198,1928,4631
"Dokkum",10198,1929,4763
"Dokkum",10198,1930,4895
"Dongen",11412,1869,3879
"Dongen",11412,1870,3914
"Dongen",11412,1871,3949
"Dongen",11412,1872,3984
"Dongen",11412,1873,4019
"Dongen",11412,1874,4054
"Dongen",11412,1875,4089
"Dongen",11412,1876,4124
"Dongen",11412,1877,4159
"Dongen",11412,1878,4194
"Dongen",11412,1879,4229
"Dongen",11412,1880,4286
"Dongen",11412,1881,4343
"Dongen",11412,1882,4400
"Dongen",11412,1883,4457
"Dongen",11412,1884,4514
"Dongen",11412,1885,4571
"Dongen",11412,1886,4628
"Dongen",11412,1887,4685
"Dongen",11412,1888,4742
"Dongen",11412,1889,4799
"Dongen",11412,1890,4907
"Dongen",11412,1891,5014
"Dongen",11412,1892,5122
"Dongen",11412,1893,5229
"Dongen",11412,1894,5337
"Dongen",11412,1895,5445
"Dongen",11412,1896,5552
"Dongen",11412,1897,5660
"Dongen",11412,1898,5767
"Dongen",11412,1899,5875
"Dongen",11412,1900,5951
"Dongen",11412,1901,6028
"Dongen",11412,1902,6104
"Dongen",11412,1903,6180
"Dongen",11412,1904,6256
"Dongen",11412,1905,6333
"Dongen",11412,1906,6409
"Dongen",11412,1907,6485
"Dongen",11412,1908,6562
"Dongen",11412,1909,6638
"Dongen",11412,1910,6736
"Dongen",11412,1911,6833
"Dongen",11412,1912,6931
"Dongen",11412,1913,7028
"Dongen",11412,1914,7126
"Dongen",11412,1915,7223
"Dongen",11412,1916,7321
"Dongen",11412,1917,7418
"Dongen",11412,1918,7516
"Dongen",11412,1919,7613
"Dongen",11412,1920,7711
"Dongen",11412,1921,7825
"Dongen",11412,1922,7939
"Dongen",11412,1923,8054
"Dongen",11412,1924,8168
"Dongen",11412,1925,8282
"Dongen",11412,1926,8396
"Dongen",11412,1927,8510
"Dongen",11412,1928,8625
"Dongen",11412,1929,8739
"Dongen",11412,1930,8853
"Doorn",10213,1869,1180
"Doorn",10213,1870,1196
"Doorn",10213,1871,1211
"Doorn",10213,1872,1227
"Doorn",10213,1873,1243
"Doorn",10213,1874,1258
"Doorn",10213,1875,1274
"Doorn",10213,1876,1290
"Doorn",10213,1877,1306
"Doorn",10213,1878,1321
"Doorn",10213,1879,1337
"Doorn",10213,1880,1389
"Doorn",10213,1881,1441
"Doorn",10213,1882,1493
"Doorn",10213,1883,1545
"Doorn",10213,1884,1597
"Doorn",10213,1885,1649
"Doorn",10213,1886,1701
"Doorn",10213,1887,1753
"Doorn",10213,1888,1805
"Doorn",10213,1889,1857
"Doorn",10213,1890,1890
"Doorn",10213,1891,1922
"Doorn",10213,1892,1954
"Doorn",10213,1893,1987
"Doorn",10213,1894,2020
"Doorn",10213,1895,2052
"Doorn",10213,1896,2084
"Doorn",10213,1897,2117
"Doorn",10213,1898,2150
"Doorn",10213,1899,2182
"Doorn",10213,1900,2249
"Doorn",10213,1901,2315
"Doorn",10213,1902,2382
"Doorn",10213,1903,2449
"Doorn",10213,1904,2516
"Doorn",10213,1905,2582
"Doorn",10213,1906,2649
"Doorn",10213,1907,2716
"Doorn",10213,1908,2782
"Doorn",10213,1909,2849
"Doorn",10213,1910,2885
"Doorn",10213,1911,2922
"Doorn",10213,1912,2958
"Doorn",10213,1913,2995
"Doorn",10213,1914,3031
"Doorn",10213,1915,3068
"Doorn",10213,1916,3104
"Doorn",10213,1917,3141
"Doorn",10213,1918,3177
"Doorn",10213,1919,3214
"Doorn",10213,1920,3250
"Doorn",10213,1921,3338
"Doorn",10213,1922,3427
"Doorn",10213,1923,3515
"Doorn",10213,1924,3604
"Doorn",10213,1925,3692
"Doorn",10213,1926,3780
"Doorn",10213,1927,3869
"Doorn",10213,1928,3957
"Doorn",10213,1929,4046
"Doorn",10213,1930,4134
"Dordrecht",11157,1869,24798
"Dordrecht",11157,1870,25047
"Dordrecht",11157,1871,25297
"Dordrecht",11157,1872,25546
"Dordrecht",11157,1873,25796
"Dordrecht",11157,1874,26045
"Dordrecht",11157,1875,26294
"Dordrecht",11157,1876,26544
"Dordrecht",11157,1877,26793
"Dordrecht",11157,1878,27043
"Dordrecht",11157,1879,27292
"Dordrecht",11157,1880,27825
"Dordrecht",11157,1881,28357
"Dordrecht",11157,1882,28890
"Dordrecht",11157,1883,29422
"Dordrecht",11157,1884,29955
"Dordrecht",11157,1885,30488
"Dordrecht",11157,1886,31020
"Dordrecht",11157,1887,31553
"Dordrecht",11157,1888,32085
"Dordrecht",11157,1889,32618
"Dordrecht",11157,1890,33195
"Dordrecht",11157,1891,33772
"Dordrecht",11157,1892,34348
"Dordrecht",11157,1893,34925
"Dordrecht",11157,1894,35502
"Dordrecht",11157,1895,36079
"Dordrecht",11157,1896,36656
"Dordrecht",11157,1897,37232
"Dordrecht",11157,1898,37809
"Dordrecht",11157,1899,38386
"Dordrecht",11157,1900,39183
"Dordrecht",11157,1901,39980
"Dordrecht",11157,1902,40777
"Dordrecht",11157,1903,41574
"Dordrecht",11157,1904,42370
"Dordrecht",11157,1905,43167
"Dordrecht",11157,1906,43964
"Dordrecht",11157,1907,44761
"Dordrecht",11157,1908,45558
"Dordrecht",11157,1909,46355
"Dordrecht",11157,1910,47058
"Dordrecht",11157,1911,47762
"Dordrecht",11157,1912,48465
"Dordrecht",11157,1913,49169
"Dordrecht",11157,1914,49872
"Dordrecht",11157,1915,50576
"Dordrecht",11157,1916,51279
"Dordrecht",11157,1917,51983
"Dordrecht",11157,1918,52686
"Dordrecht",11157,1919,53390
"Dordrecht",11157,1920,54093
"Dordrecht",11157,1921,54299
"Dordrecht",11157,1922,54506
"Dordrecht",11157,1923,54712
"Dordrecht",11157,1924,54918
"Dordrecht",11157,1925,55124
"Dordrecht",11157,1926,55331
"Dordrecht",11157,1927,55537
"Dordrecht",11157,1928,55743
"Dordrecht",11157,1929,55950
"Dordrecht",11157,1930,56156
"Drachten",10405,1869,8701
"Drachten",10405,1870,8786
"Drachten",10405,1871,8871
"Drachten",10405,1872,8956
"Drachten",10405,1873,9041
"Drachten",10405,1874,9126
"Drachten",10405,1875,9212
"Drachten",10405,1876,9297
"Drachten",10405,1877,9382
"Drachten",10405,1878,9467
"Drachten",10405,1879,9552
"Drachten",10405,1880,9623
"Drachten",10405,1881,9693
"Drachten",10405,1882,9764
"Drachten",10405,1883,9835
"Drachten",10405,1884,9906
"Drachten",10405,1885,9976
"Drachten",10405,1886,10047
"Drachten",10405,1887,10118
"Drachten",10405,1888,10188
"Drachten",10405,1889,10259
"Drachten",10405,1890,10382
"Drachten",10405,1891,10505
"Drachten",10405,1892,10628
"Drachten",10405,1893,10751
"Drachten",10405,1894,10874
"Drachten",10405,1895,10998
"Drachten",10405,1896,11121
"Drachten",10405,1897,11244
"Drachten",10405,1898,11367
"Drachten",10405,1899,11490
"Drachten",10405,1900,11590
"Drachten",10405,1901,11690
"Drachten",10405,1902,11790
"Drachten",10405,1903,11890
"Drachten",10405,1904,11990
"Drachten",10405,1905,12090
"Drachten",10405,1906,12190
"Drachten",10405,1907,12290
"Drachten",10405,1908,12390
"Drachten",10405,1909,12490
"Drachten",10405,1910,12641
"Drachten",10405,1911,12792
"Drachten",10405,1912,12943
"Drachten",10405,1913,13094
"Drachten",10405,1914,13245
"Drachten",10405,1915,13396
"Drachten",10405,1916,13547
"Drachten",10405,1917,13698
"Drachten",10405,1918,13849
"Drachten",10405,1919,14000
"Drachten",10405,1920,14151
"Drachten",10405,1921,14270
"Drachten",10405,1922,14390
"Drachten",10405,1923,14510
"Drachten",10405,1924,14629
"Drachten",10405,1925,14748
"Drachten",10405,1926,14868
"Drachten",10405,1927,14988
"Drachten",10405,1928,15107
"Drachten",10405,1929,15226
"Drachten",10405,1930,15346
"Driebergen-Rijsenburg",10777,1869,3224
"Driebergen-Rijsenburg",10777,1870,3125
"Driebergen-Rijsenburg",10777,1871,3026
"Driebergen-Rijsenburg",10777,1872,2928
"Driebergen-Rijsenburg",10777,1873,2829
"Driebergen-Rijsenburg",10777,1874,2730
"Driebergen-Rijsenburg",10777,1875,2631
"Driebergen-Rijsenburg",10777,1876,2532
"Driebergen-Rijsenburg",10777,1877,2434
"Driebergen-Rijsenburg",10777,1878,2335
"Driebergen-Rijsenburg",10777,1879,2236
"Driebergen-Rijsenburg",10777,1880,2262
"Driebergen-Rijsenburg",10777,1881,2289
"Driebergen-Rijsenburg",10777,1882,2315
"Driebergen-Rijsenburg",10777,1883,2342
"Driebergen-Rijsenburg",10777,1884,2368
"Driebergen-Rijsenburg",10777,1885,2394
"Driebergen-Rijsenburg",10777,1886,2421
"Driebergen-Rijsenburg",10777,1887,2447
"Driebergen-Rijsenburg",10777,1888,2474
"Driebergen-Rijsenburg",10777,1889,2500
"Driebergen-Rijsenburg",10777,1890,2577
"Driebergen-Rijsenburg",10777,1891,2654
"Driebergen-Rijsenburg",10777,1892,2731
"Driebergen-Rijsenburg",10777,1893,2808
"Driebergen-Rijsenburg",10777,1894,2885
"Driebergen-Rijsenburg",10777,1895,2962
"Driebergen-Rijsenburg",10777,1896,3039
"Driebergen-Rijsenburg",10777,1897,3116
"Driebergen-Rijsenburg",10777,1898,3193
"Driebergen-Rijsenburg",10777,1899,3270
"Driebergen-Rijsenburg",10777,1900,3353
"Driebergen-Rijsenburg",10777,1901,3437
"Driebergen-Rijsenburg",10777,1902,3520
"Driebergen-Rijsenburg",10777,1903,3604
"Driebergen-Rijsenburg",10777,1904,3687
"Driebergen-Rijsenburg",10777,1905,3770
"Driebergen-Rijsenburg",10777,1906,3854
"Driebergen-Rijsenburg",10777,1907,3937
"Driebergen-Rijsenburg",10777,1908,4021
"Driebergen-Rijsenburg",10777,1909,4104
"Driebergen-Rijsenburg",10777,1910,4149
"Driebergen-Rijsenburg",10777,1911,4193
"Driebergen-Rijsenburg",10777,1912,4238
"Driebergen-Rijsenburg",10777,1913,4282
"Driebergen-Rijsenburg",10777,1914,4327
"Driebergen-Rijsenburg",10777,1915,4371
"Driebergen-Rijsenburg",10777,1916,4416
"Driebergen-Rijsenburg",10777,1917,4460
"Driebergen-Rijsenburg",10777,1918,4505
"Driebergen-Rijsenburg",10777,1919,4549
"Driebergen-Rijsenburg",10777,1920,4594
"Driebergen-Rijsenburg",10777,1921,4755
"Driebergen-Rijsenburg",10777,1922,4917
"Driebergen-Rijsenburg",10777,1923,5078
"Driebergen-Rijsenburg",10777,1924,5240
"Driebergen-Rijsenburg",10777,1925,5401
"Driebergen-Rijsenburg",10777,1926,5562
"Driebergen-Rijsenburg",10777,1927,5724
"Driebergen-Rijsenburg",10777,1928,5885
"Driebergen-Rijsenburg",10777,1929,6047
"Driebergen-Rijsenburg",10777,1930,6208
"Drunen",10428,1869,2628
"Drunen",10428,1870,2648
"Drunen",10428,1871,2667
"Drunen",10428,1872,2686
"Drunen",10428,1873,2706
"Drunen",10428,1874,2726
"Drunen",10428,1875,2745
"Drunen",10428,1876,2764
"Drunen",10428,1877,2784
"Drunen",10428,1878,2804
"Drunen",10428,1879,2823
"Drunen",10428,1880,2830
"Drunen",10428,1881,2837
"Drunen",10428,1882,2845
"Drunen",10428,1883,2852
"Drunen",10428,1884,2859
"Drunen",10428,1885,2866
"Drunen",10428,1886,2873
"Drunen",10428,1887,2881
"Drunen",10428,1888,2888
"Drunen",10428,1889,2895
"Drunen",10428,1890,2895
"Drunen",10428,1891,2895
"Drunen",10428,1892,2895
"Drunen",10428,1893,2895
"Drunen",10428,1894,2895
"Drunen",10428,1895,2895
"Drunen",10428,1896,2895
"Drunen",10428,1897,2895
"Drunen",10428,1898,2895
"Drunen",10428,1899,2895
"Drunen",10428,1900,2896
"Drunen",10428,1901,2897
"Drunen",10428,1902,2898
"Drunen",10428,1903,2899
"Drunen",10428,1904,2900
"Drunen",10428,1905,2900
"Drunen",10428,1906,2901
"Drunen",10428,1907,2902
"Drunen",10428,1908,2903
"Drunen",10428,1909,2904
"Drunen",10428,1910,2915
"Drunen",10428,1911,2926
"Drunen",10428,1912,2937
"Drunen",10428,1913,2948
"Drunen",10428,1914,2959
"Drunen",10428,1915,2969
"Drunen",10428,1916,2980
"Drunen",10428,1917,2991
"Drunen",10428,1918,3002
"Drunen",10428,1919,3013
"Drunen",10428,1920,3024
"Drunen",10428,1921,3060
"Drunen",10428,1922,3097
"Drunen",10428,1923,3133
"Drunen",10428,1924,3169
"Drunen",10428,1925,3206
"Drunen",10428,1926,3242
"Drunen",10428,1927,3278
"Drunen",10428,1928,3314
"Drunen",10428,1929,3351
"Drunen",10428,1930,3387
"Druten",10068,1869,4251
"Druten",10068,1870,4286
"Druten",10068,1871,4322
"Druten",10068,1872,4357
"Druten",10068,1873,4392
"Druten",10068,1874,4428
"Druten",10068,1875,4463
"Druten",10068,1876,4498
"Druten",10068,1877,4533
"Druten",10068,1878,4569
"Druten",10068,1879,4604
"Druten",10068,1880,4582
"Druten",10068,1881,4560
"Druten",10068,1882,4537
"Druten",10068,1883,4515
"Druten",10068,1884,4493
"Druten",10068,1885,4471
"Druten",10068,1886,4449
"Druten",10068,1887,4426
"Druten",10068,1888,4404
"Druten",10068,1889,4382
"Druten",10068,1890,4400
"Druten",10068,1891,4417
